gvkey,tic,conm,cik,investingfirmname,vcid,gvkey1,gvkey2,fracLate,meanValue,meanSolo,topStage,topValue,topSolo
5020,"DNA","GENENTECH INC","0000318771","Genentech Inc.",72362,,,1,,1,0,,1
5020,"DNA","GENENTECH INC","0000318771","Genentech Inc.",72362,,,.5,45,0,0,0,0
5020,"DNA","GENENTECH INC","0000318771","Genentech Inc.",72362,,,1,,.5,0,,1
5020,"DNA","GENENTECH INC","0000318771","Genentech Inc.",72362,,,1,141.16,.5,0,1,1
5020,"DNA","GENENTECH INC","0000318771","Genentech Inc.",72362,,,.5,12.86,0,0,0,0
183736,"GNRC","GENERAC HOLDINGS INC","0001474735","Generac Holdings Inc.",72365,183736,,0,7,0,0,0,0
183736,"GNRC","GENERAC HOLDINGS INC","0001474735","Generac Holdings Inc.",72365,183736,,0,,0,0,,0
183736,"GNRC","GENERAC HOLDINGS INC","0001474735","Generac Holdings Inc.",72365,183736,,1,,0,0,,0
5063,"GIC.3","GENERAL INSTRUMENT CORP","0001035881","General Instrument Corporation",72382,,,0,,1,0,,1
5063,"GIC.3","GENERAL INSTRUMENT CORP","0001035881","General Instrument Corporation",72382,,,.6666667,71,0,1,1,0
5063,"GIC.3","GENERAL INSTRUMENT CORP","0001035881","General Instrument Corporation",72382,,,0,,0,0,,0
5063,"GIC.3","GENERAL INSTRUMENT CORP","0001035881","General Instrument Corporation",72382,,,1,251.405,.5,1,1,1
5071,"GIS","GENERAL MILLS INC","0000040704","General Mills",72386,5071,,1,85.1,0,1,1,0
5071,"GIS","GENERAL MILLS INC","0000040704","General Mills",72386,5071,,0,12.9,0,0,0,0
5071,"GIS","GENERAL MILLS INC","0000040704","General Mills",72386,5071,,0,11.75,0,0,0,0
5071,"GIS","GENERAL MILLS INC","0000040704","General Mills",72386,5071,,1,,0,1,,0
5071,"GIS","GENERAL MILLS INC","0000040704","General Mills",72386,5071,,1,216,0,0,1,0
5071,"GIS","GENERAL MILLS INC","0000040704","General Mills",72386,5071,,1,40,0,0,0,0
5071,"GIS","GENERAL MILLS INC","0000040704","General Mills",72386,5071,,1,26.15,.5,1,0,1
5073,"GM","GENERAL MOTORS CO","0001467858","General Motors",72387,5073,,1,108.17,0,1,1,0
5073,"GM","GENERAL MOTORS CO","0001467858","General Motors",72387,5073,,.5,2776,0,0,1,0
5073,"GM","GENERAL MOTORS CO","0001467858","General Motors",72387,5073,,1,,1,0,,1
5073,"GM","GENERAL MOTORS CO","0001467858","General Motors",72387,5073,,1,19000,0,0,1,0
164609,"GHDX","GENOMIC HEALTH INC","0001131324","Genomic Health",72501,164609,,1,177,0,1,1,0
164609,"GHDX","GENOMIC HEALTH INC","0001131324","Genomic Health",72501,164609,,.6666667,18.325,.3333333,0,0,1
164609,"GHDX","GENOMIC HEALTH INC","0001131324","Genomic Health",72501,164609,,1,130.86,0,1,1,0
164609,"GHDX","GENOMIC HEALTH INC","0001131324","Genomic Health",72501,164609,,1,73.5,0,1,0,0
164609,"GHDX","GENOMIC HEALTH INC","0001131324","Genomic Health",72501,164609,,1,291.06,0,0,1,0
164609,"GHDX","GENOMIC HEALTH INC","0001131324","Genomic Health",72501,164609,,0,10.76,0,0,0,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,.6666667,118.66,0,0,0,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,.3333333,64.01,0,0,0,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,1,80,0,1,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,.25,15.34333,0,0,0,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,.2,160.9,0,0,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,.6666667,164.954,0,1,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,.5,386.5,0,0,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,0,,1,0,,1
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,1,103.24,0,0,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,1,58.8,0,0,0,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,1,190.06,0,1,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,.5,157,0,0,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,1,200.13,0,0,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,1,209.44,0,0,1,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,1,61.295,0,1,0,0
,"genz","","","Sanofi-Genzyme BioVentures",72549,,,1,,1,0,,1
63196,"GYI","GETTY IMAGES INC","0001047202","Getty Images Inc.",72659,63196,,1,16,0,1,0,0
63196,"GYI","GETTY IMAGES INC","0001047202","Getty Images Inc.",72659,63196,,0,,0,0,,0
63196,"GYI","GETTY IMAGES INC","0001047202","Getty Images Inc.",72659,63196,,0,,1,0,,1
28236,"GILT","GILAT SATELLITE NETWORKS LTD","0000897322","Gilat Satellite Networks",72731,,,1,,0,1,,0
24856,"GILD","GILEAD SCIENCES INC","0000882095","Gilead Sciences",72738,24856,,1,180,1,0,1,1
24856,"GILD","GILEAD SCIENCES INC","0000882095","Gilead Sciences",72738,24856,,1,102,0,0,1,0
24856,"GILD","GILEAD SCIENCES INC","0000882095","Gilead Sciences",72738,24856,,1,90.75,1,0,1,1
24856,"GILD","GILEAD SCIENCES INC","0000882095","Gilead Sciences",72738,24856,,1,138.03,1,0,1,1
24856,"GILD","GILEAD SCIENCES INC","0000882095","Gilead Sciences",72738,24856,,1,129.97,0,1,1,0
24856,"GILD","GILEAD SCIENCES INC","0000882095","Gilead Sciences",72738,24856,,.3333333,168.045,0,0,1,0
24856,"GILD","GILEAD SCIENCES INC","0000882095","Gilead Sciences",72738,24856,,.6666667,,.5,0,,1
,"glx","","","Glaxo Wellcome",72809,,,1,124.8,0,1,0,0
,"glx","","","Glaxo Wellcome",72809,,,1,,1,0,,1
,"glx","","","Glaxo Wellcome",72809,,,.5,101,.5,0,1,1
,"glx","","","Glaxo Wellcome",72809,,,1,66.6,0,0,1,0
,"glx","","","Glaxo Wellcome",72809,,,1,46.2,1,1,1,1
,"gems","","","Glenayre Technologies",72817,,,0,150,0,0,1,0
113491,"GLBC","GLOBAL CROSSING LTD","0001061322","Global Crossing Ltd.",72863,,,1,132,0,1,1,0
113491,"GLBC","GLOBAL CROSSING LTD","0001061322","Global Crossing Ltd.",72863,,,.8888889,348.4275,.1111111,1,1,1
113491,"GLBC","GLOBAL CROSSING LTD","0001061322","Global Crossing Ventures",72864,,,1,,0,0,,0
113491,"GLBC","GLOBAL CROSSING LTD","0001061322","Global Crossing Ventures",72864,,,.7142857,163.6433,0,1,1,0
113491,"GLBC","GLOBAL CROSSING LTD","0001061322","Global Crossing Ventures",72864,,,.4285714,306.75,0,0,1,0
113491,"GLBC","GLOBAL CROSSING LTD","0001061322","Global Crossing Ventures",72864,,,0,46.98,0,0,0,0
,"gspn","","","Globespan Semiconductor",72985,,,1,102,0,1,0,0
5072,"ALLY","ALLY FINANCIAL INC","0000040729","Ally Financial Inc.",73037,5072,,.5,275,0,0,1,0
5072,"ALLY","ALLY FINANCIAL INC","0000040729","Ally Financial Inc.",73037,5072,,1,884.46,0,0,1,0
64669,"GNET.1","GO2NET INC","0001029553","Go2Net",73077,64669,,.5,111.6667,0,0,0,0
64669,"GNET.1","GO2NET INC","0001029553","Go2Net",73077,64669,,1,310,0,1,1,0
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,.25,162.4833,.375,0,1,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,1,4643.78,1,0,1,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,0,2000,0,0,1,0
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,.1428571,4217.667,.2857143,0,1,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,.3333333,190,.5,0,1,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,.3333333,,.3333333,0,,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,0,150.6,0,0,1,0
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,1,2440,0,1,1,0
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,1,,0,0,,0
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,1,,1,0,,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,0,45,0,0,0,0
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,.5,1550,.5,0,1,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,1,2038.34,.4,1,1,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,.6666667,,1,0,,1
160329,"GOOGL","ALPHABET INC","0001652044","Google LLC",73229,,,.75,700,0,0,1,0
5256,"GWW","GRAINGER (W W) INC","0000277135","Grainger Technology Partners",73333,,,1,78,.5,1,0,1
5340,"GREY","GREY GLOBAL GROUP INC","0000043952","Grey Ventures",73534,,,.6666667,152.2,0,0,1,0
5340,"GREY","GREY GLOBAL GROUP INC","0000043952","Grey Ventures",73534,,,.2,37.05,0,0,0,0
5340,"GREY","GREY GLOBAL GROUP INC","0000043952","Grey Ventures",73534,,,1,,0,1,,0
5340,"GREY","GREY GLOBAL GROUP INC","0000043952","Grey Ventures",73534,,,0,28.4,0,0,0,0
5340,"GREY","GREY GLOBAL GROUP INC","0000043952","Grey Ventures",73534,,,1,,0,0,,0
5340,"GREY","GREY GLOBAL GROUP INC","0000043952","Grey Ventures",73534,,,1,17,0,0,0,0
5340,"GREY","GREY GLOBAL GROUP INC","0000043952","Grey Ventures",73534,,,0,,0,0,,0
296753,"AVGTF","AVG TECHNOLOGIES NV","0001528903","AVG Technologies NV",73572,296753,,0,,1,0,,1
5362,"GTK1","GTECH CORP","0000719702","Gtech",73715,5362,,0,,0,0,,0
31166,"GDT","GUIDANT CORP","0000929987","Guidant",73767,,,1,100,0,0,1,0
31166,"GDT","GUIDANT CORP","0000929987","Guidant",73767,,,0,,.5,0,,1
31166,"GDT","GUIDANT CORP","0000929987","Guidant",73767,,,.6666667,55.525,.6666667,0,1,1
31166,"GDT","GUIDANT CORP","0000929987","Guidant",73767,,,.6666667,43.5,0,0,0,0
31166,"GDT","GUIDANT CORP","0000929987","Guidant",73767,,,.5,32.17,0,0,0,0
31166,"GDT","GUIDANT CORP","0000929987","Guidant",73767,,,1,73.86667,0,0,1,0
190455,"GWRE","GUIDEWIRE SOFTWARE INC","0001528396","Guidewire Software Inc.",73777,190455,,1,76.5,0,1,0,0
190455,"GWRE","GUIDEWIRE SOFTWARE INC","0001528396","Guidewire Software Inc.",73777,190455,,1,345,0,1,1,0
24021,"HAE","HAEMONETICS CORP","0000313143","Haemonetics Corp.",73896,24021,,1,28,1,0,0,1
24021,"HAE","HAEMONETICS CORP","0000313143","Haemonetics Corp.",73896,24021,,1,10,0,1,0,0
24021,"HAE","HAEMONETICS CORP","0000313143","Haemonetics Corp.",73896,24021,,1,,1,0,,1
24021,"HAE","HAEMONETICS CORP","0000313143","Haemonetics Corp.",73896,24021,,1,72.6,1,1,0,1
20423,"CZR.3","CAESARS ENTERTAINMENT CORP","0000858339","Caesars Entertainment Corp.",74130,20423,21808,1,,1,0,,1
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,1,33,0,0,1,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,1,16,0,1,0,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,.6666667,42,0,1,0,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,1,63.365,0,1,0,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,1,25.92,0,0,0,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,.5,31,0,0,0,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,0,26,0,0,0,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,.6666667,36.96667,0,0,1,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,1,30.5,0,0,1,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,1,,0,0,,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,.5,141,0,0,1,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,1,143.8,0,1,1,0
5492,"LHX","L3HARRIS TECHNOLOGIES INC","0000202058","Harris Corporation",74141,,,0,11.5,0,0,0,0
20194,"HAUSQ","HAUSER INC","0000773723","Hauser",74208,20194,,1,26.4,0,0,0,0
,"hlth","","","Healtheon",74359,,,0,145.93,0,0,1,0
,"hrc","","","HealthSouth",74383,,,1,11.7,0,0,0,0
,"hrc","","","HealthSouth",74383,,,1,,0,0,,0
,"hrc","","","HealthSouth",74383,,,0,44,0,0,0,0
,"hrc","","","HealthSouth",74383,,,0,8.54,0,0,0,0
,"hrc","","","HealthSouth",74383,,,1,74.8,0,1,1,0
,"hrc","","","HealthSouth",74383,,,1,300,0,1,1,0
,"hrc","","","HealthSouth",74383,,,0,25,0,0,0,0
61441,"HTV","HEARST-ARGYLE TELEVISION","0000949536","Hearst-Argyle Television",74407,61441,,0,,0,0,,0
61441,"HTV","HEARST-ARGYLE TELEVISION","0000949536","Hearst-Argyle Television",74407,61441,,0,29.81,0,0,0,0
61441,"HTV","HEARST-ARGYLE TELEVISION","0000949536","Hearst-Argyle Television",74407,61441,,1,67.94,0,0,0,0
61441,"HTV","HEARST-ARGYLE TELEVISION","0000949536","Hearst-Argyle Television",74407,61441,,0,12,0,0,0,0
61441,"HTV","HEARST-ARGYLE TELEVISION","0000949536","Hearst-Argyle Television",74407,61441,,1,204.16,0,0,1,0
61441,"HTV","HEARST-ARGYLE TELEVISION","0000949536","Hearst-Argyle Television",74407,61441,,0,,1,0,,1
161040,"HPY","HEARTLAND PAYMENT SYSTEMS","0001144354","Heartland Payment Systems",74420,161040,,0,,1,0,,1
161040,"HPY","HEARTLAND PAYMENT SYSTEMS","0001144354","Heartland Payment Systems",74420,161040,,1,22.18,0,1,0,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,40.55,0,1,1,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,10,0,0,0,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.6153846,99.36875,.2307692,0,0,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,9.81,.3333333,0,0,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,559,0,1,1,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.6666667,146.75,0,1,1,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,,0,0,,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,0,,0,0,,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,49,.5,0,1,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.5,10.5,0,0,0,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.6666667,43,0,0,1,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.5,,.5,0,,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,0,37,1,0,1,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,0,,1,0,,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,187.37,.5,1,1,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,30.65,0,0,0,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,70,0,1,1,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.625,127.36,.25,1,1,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.5121951,163.2589,.3170732,1,1,1
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.6666667,246.85,0,1,1,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,.6666667,115,0,1,1,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,265,0,0,1,0
,"hpq","","","Hewlett-Packard Development Co. LP",74620,,,1,665.19,0,0,1,0
5650,"HTHIY","HITACHI LTD","0000047710","Hitachi Ltd.",74804,,,1,,1,0,,1
5650,"HTHIY","HITACHI LTD","0000047710","Hitachi Ltd.",74804,,,1,105,0,0,1,0
5650,"HTHIY","HITACHI LTD","0000047710","Hitachi Ltd.",74804,,,1,,0,0,,0
5650,"HTHIY","HITACHI LTD","0000047710","Hitachi Ltd.",74804,,,0,164,0,0,1,0
5650,"HTHIY","HITACHI LTD","0000047710","Hitachi Ltd.",74804,,,.6666667,48.6,.3333333,0,1,1
5650,"HTHIY","HITACHI LTD","0000047710","Hitachi Ltd.",74804,,,1,,0,0,,0
5650,"HTHIY","HITACHI LTD","0000047710","Hitachi Ltd.",74804,,,1,,0,1,,0
5650,"HTHIY","HITACHI LTD","0000047710","Hitachi Ltd.",74804,,,0,,1,0,,1
60901,"HNCS","HNC SOFTWARE INC","0000945093","HNC Software",74833,,,.6666667,69.09,.6666667,0,0,1
60901,"HNCS","HNC SOFTWARE INC","0000945093","HNC Software",74833,,,1,121.9,0,1,0,0
186714,"AWAY.1","HOMEAWAY INC","0001366684","HomeAway Inc.",74945,186714,,1,138.3,0,0,1,0
,"homs","","","Homestore.com",74979,,,0,,0,0,,0
,"homs","","","Homestore.com",74979,,,1,195.5,0,1,1,0
,"homs","","","Homestore.com",74979,,,.5,48,.25,0,0,1
5691,"HMC","HONDA MOTOR CO LTD","0000715153","Honda Strategic Venturing",74985,,,1,65,0,1,0,0
5691,"HMC","HONDA MOTOR CO LTD","0000715153","Honda Strategic Venturing",74985,,,1,,0,0,,0
5691,"HMC","HONDA MOTOR CO LTD","0000715153","Honda Strategic Venturing",74985,,,1,,1,1,,1
5691,"HMC","HONDA MOTOR CO LTD","0000715153","Honda Strategic Venturing",74985,,,1,21.68,0,0,0,0
5691,"HMC","HONDA MOTOR CO LTD","0000715153","Honda Strategic Venturing",74985,,,1,,0,0,,0
1300,"HON","HONEYWELL INTERNATIONAL INC","0000773840","Honeywell",74989,,,0,47.8,0,0,0,0
1300,"HON","HONEYWELL INTERNATIONAL INC","0000773840","Honeywell",74989,,,1,,1,0,,1
1300,"HON","HONEYWELL INTERNATIONAL INC","0000773840","Honeywell International",74989,,,1,,0,1,,0
5726,"0780B","HOUGHTON MIFFLIN CO","0000048638","Houghton Mifflin",75115,5726,,1,268.28,0,1,1,0
5726,"0780B","HOUGHTON MIFFLIN CO","0000048638","Houghton Mifflin",75115,5726,,0,,0,0,,0
5726,"0780B","HOUGHTON MIFFLIN CO","0000048638","Houghton Mifflin",75115,5726,,0,6.76,0,0,0,0
5726,"0780B","HOUGHTON MIFFLIN CO","0000048638","Houghton Mifflin",75115,5726,,0,,1,0,,1
5726,"0780B","HOUGHTON MIFFLIN CO","0000048638","Houghton Mifflin",75115,5726,,0,,0,0,,0
5726,"0780B","HOUGHTON MIFFLIN CO","0000048638","Houghton Mifflin",75115,5726,,0,,0,0,,0
5726,"0780B","HOUGHTON MIFFLIN CO","0000048638","Houghton Mifflin",75115,5726,,1,89,0,1,0,0
21847,"HUBS","HUBSPOT INC","0001404655","HubSpot Inc.",75221,21847,,.6,11.25,0,0,0,0
21847,"HUBS","HUBSPOT INC","0001404655","HubSpot Inc.",75221,21847,,.75,73,0,0,0,0
29312,"HGSI","HUMAN GENOME SCIENCES INC","0000901219","Human Genome Sciences",75256,29312,,0,115,0,0,1,0
29312,"HGSI","HUMAN GENOME SCIENCES INC","0000901219","Human Genome Sciences",75256,29312,,1,,1,0,,1
27914,"HUM","HUMANA INC","0000049071","Humana Inc.",75261,27914,,1,204.45,0,1,1,0
27914,"HUM","HUMANA INC","0000049071","Humana Inc.",75261,27914,,1,358.135,0,1,1,0
27914,"HUM","HUMANA INC","0000049071","Humana Inc.",75261,27914,,1,194.5,0,1,1,0
27914,"HUM","HUMANA INC","0000049071","Humana Inc.",75261,27914,,0,,0,0,,0
65825,"HYBR","HYBRID NETWORKS INC","0000900091","Hybrid Networks",75343,65825,,0,10,0,0,0,0
61498,"HYSL","HYPERION SOLUTIONS CORP","0001001113","Hyperion Solutions",75400,61498,,1,,1,0,,1
61498,"HYSL","HYPERION SOLUTIONS CORP","0001001113","Hyperion Solutions",75400,61498,,.5,,1,0,,1
62712,"ITWO","I2 TECHNOLOGIES INC","0001009304","i2 Technologies",75483,,,.5,136,.25,0,1,1
62712,"ITWO","I2 TECHNOLOGIES INC","0001009304","i2 Technologies",75483,,,1,53,0,1,0,0
,"iaci","","","IAC/InterActiveCorp",75495,,,.5,1000,.5,0,1,1
,"iaci","","","IAC/InterActiveCorp",75495,,,0,,0,0,,0
,"iaci","","","IAC/InterActiveCorp",75495,,,.5,,.5,0,,1
,"iaci","","","IAC/InterActiveCorp",75495,,,.5,,.5,0,,1
,"iaci","","","IAC/InterActiveCorp",75495,,,1,24.04,0,1,0,0
,"iaci","","","IAC/InterActiveCorp",75495,,,.5,,0,0,,0
,"iaci","","","IAC/InterActiveCorp",75495,,,1,229.5,0,0,1,0
,"iaci","","","IAC/InterActiveCorp",75495,,,0,43.39,0,0,0,0
,"iaci","","","IAC/InterActiveCorp",75495,,,0,,0,0,,0
,"iaci","","","IAC/InterActiveCorp",75495,,,0,20.29,0,0,0,0
179459,"IBAS","IBASIS INC","0001091756","iBasis",75528,179459,,1,210,0,1,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,52,1,0,1,1
,"ibm","","","IBM Venture Capital Group",75556,,,1,47.82,0,0,0,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,1855,0,1,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,0,112.3,0,0,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,.7142857,136.5667,0,1,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,203.09,0,1,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,80,0,0,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,0,,.5,0,,1
,"ibm","","","IBM Venture Capital Group",75556,,,1,33.1,.6666667,1,1,1
,"ibm","","","IBM Venture Capital Group",75556,,,.3333333,44.41,.3333333,0,0,1
,"ibm","","","IBM Venture Capital Group",75556,,,.4666667,154.6443,.1333333,0,1,1
,"ibm","","","IBM Venture Capital Group",75556,,,0,4,0,0,0,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,,0,0,,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,320,0,0,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,125,0,0,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,0,,0,0,,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,87.9,0,1,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,92.5,0,1,1,0
,"ibm","","","IBM Venture Capital Group",75556,,,1,120.5,.5,1,1,1
,"ibm","","","IBM Venture Capital Group",75556,,,0,,0,0,,0
25053,"3ICGC","ICG COMMUNICATIONS","","ICG Communications",75625,25053,,1,500,0,1,1,0
24110,"ICOS","ICOS CORP","0000874294","ICOS",75671,,,0,,0,0,,0
62396,"IDT","IDT CORP","0001005731","IDT Corp",75785,62396,,1,,0,1,,0
62396,"IDT","IDT CORP","0001005731","IDT Corp",75785,62396,,1,,0,1,,0
64165,"IGTE","IGATE CORP","0001024732","iGate",75829,64165,,1,36.95,0,1,0,0
138205,"ILMN","ILLUMINA INC","0001110803","Illumina Inc.",75920,138205,,1,,0,1,,0
138205,"ILMN","ILLUMINA INC","0001110803","Illumina Inc.",75920,138205,,0,,0,0,,0
138205,"ILMN","ILLUMINA INC","0001110803","Illumina Inc.",75920,138205,,.5,485.0833,0,0,1,0
138205,"ILMN","ILLUMINA INC","0001110803","Illumina Inc.",75920,138205,,1,346.35,0,1,1,0
178348,"ILATF","ILOOKABOUT CORP","","iLOOKabout",75934,178348,,0,33,0,0,0,0
,"imgx","","","ImageX.com",75984,,,0,26.5,0,0,0,0
,"imgx","","","ImageX.com",75984,,,0,13.25,0,0,0,0
,"imn","","","Imation Corp.",76024,,,1,261.5,0,1,1,0
,"imn","","","Imation Corp.",76024,,,.5,,0,0,,0
24699,"IMCL.1","IMCLONE SYSTEMS INC","0000765258","ImClone Systems",76035,24699,,0,,0,0,,0
,"incy","","","Incyte Genomics",76291,,,1,16.5,0,1,0,0
,"incy","","","Incyte Genomics",76291,,,.5,151.2,0,0,1,0
,"incy","","","Incyte Genomics",76291,,,0,40,0,0,0,0
,"incy","","","Incyte Genomics",76291,,,1,73.85333,.25,1,1,1
,"incy","","","Incyte Genomics",76291,,,1,60,0,1,1,0
,"incy","","","Incyte Genomics",76291,,,0,29.25,0,0,0,0
62397,"INDV","INDIVIDUAL INC","0001002536","Individual Inc.",76351,62397,,0,,0,0,,0
62397,"INDV","INDIVIDUAL INC","0001002536","Individual Inc.",76351,62397,,0,,0,0,,0
62397,"INDV","INDIVIDUAL INC","0001002536","Individual Inc.",76351,62397,,0,,1,0,,1
62397,"INDV","INDIVIDUAL INC","0001002536","Individual Inc.",76351,62397,,0,5.425,0,0,0,0
132740,"IFNNY","INFINEON TECHNOLOGIES AG","0001107457","Infineon Technologies AG",76438,132740,,1,,0,0,,0
132740,"IFNNY","INFINEON TECHNOLOGIES AG","0001107457","Infineon Technologies AG",76438,132740,,1,47.5,0,0,1,0
132740,"IFNNY","INFINEON TECHNOLOGIES AG","0001107457","Infineon Technologies AG",76438,132740,,0,,0,0,,0
132740,"IFNNY","INFINEON TECHNOLOGIES AG","0001107457","Infineon Technologies AG",76438,132740,,0,,1,0,,1
132740,"IFNNY","INFINEON TECHNOLOGIES AG","0001107457","Infineon Technologies AG",76438,132740,,1,,0,0,,0
177257,"INFN","INFINERA CORP","0001138639","Infinera Corp.",76440,177257,,1,,1,1,,1
120134,"INFA","INFORMATICA CORP","0001080099","Informatica Corp.",76545,120134,,1,,0,0,,0
120134,"INFA","INFORMATICA CORP","0001080099","Informatica Corp.",76545,120134,,1,,0,0,,0
,"ifmx","","","Informix Software",76573,,,1,20.5,0,1,0,0
,"ifmx","","","Informix Software",76573,,,.3333333,25.27333,0,0,0,0
,"ifmx","","","Informix Software",76573,,,0,,0,0,,0
,"ifmx","","","Informix Software",76573,,,1,110,0,1,0,0
,"ifmx","","","Informix Software",76573,,,.6666667,47.5,0,1,0,0
116772,"BCOR","BLUCORA INC","0001068875","Infospace",76587,,,.5,51,0,0,0,0
116772,"BCOR","BLUCORA INC","0001068875","Infospace",76587,,,0,41.85,1,0,0,1
116772,"BCOR","BLUCORA INC","0001068875","Infospace",76587,,,1,,0,0,,0
116772,"BCOR","BLUCORA INC","0001068875","Infospace",76587,,,1,242.2333,0,1,1,0
116772,"BCOR","BLUCORA INC","0001068875","Infospace",76587,,,1,45.2,0,1,0,0
137576,"IVTAY","INFOVISTA SA","0001117064","Infovista SA",76601,137576,,1,,0,0,,0
,"ing","","","ING Group SA",76632,,,1,216.65,0,0,1,0
